,state,name,type,city,county,enroll,mmr,overall,xrel,xmed,xper
40964,Utah,Bonneville Elementary-Ogden,Public,Ogden,Weber,507.0,99.21,92.06,0.31,0.36,0.79
40965,Utah,Montezuma Creek Elementary,Public,Montezuma Creek,San Juan,249.0,99.2,92.06,0.31,0.36,0.4
40966,Utah,St.John The Baptist,Private,Draper,Salt Lake,490.0,99.18,92.06,0.31,0.2,0.41
40967,Utah,North Rich Elementary,Public,Laketown,Rich,119.0,99.16,92.06,0.31,0.36,0.84
40968,Utah,Sharon Elementary,Public,Orem,Utah,466.0,99.14,92.06,0.31,0.36,0.86
40969,Utah,Carl Sandburg Elementary,Public,West Valley City,Salt Lake,337.0,99.11,92.06,0.31,0.36,0.59
40970,Utah,Riverside Elementary-W. Jordan,Public,West Jordan,Salt Lake,772.0,99.09,92.06,0.31,0.36,0.91
40971,Utah,Meadowlark Elementary,Public,Salt Lake City,Salt Lake,434.0,99.08,92.06,0.31,0.36,0.69
40972,Utah,Anna Smith Elementary,Public,Wendover,Tooele,215.0,99.07,92.06,0.31,0.36,0.93
40973,Utah,Parkview Elementary-Slc,Public,Salt Lake City,Salt Lake,320.0,99.06,92.06,0.31,0.36,0.94
40974,Utah,Riley Elementary,Public,Salt Lake City,Salt Lake,315.0,99.05,92.06,0.31,0.36,0.95
40975,Utah,Robert Frost Elementary,Public,West Valley City,Salt Lake,407.0,99.02,92.06,0.31,0.36,0.98
40976,Utah,Stansbury Elementary,Public,West Valley City,Salt Lake,921.0,99.02,92.06,0.31,0.36,0.98
40977,Utah,Guadalupe,Public,Salt Lake City,Salt Lake,304.0,99.01,92.06,0.31,0.36,0.66
40978,Utah,Douglas T. Orchard Elementary School-Wvc,Public,West Valley City,Salt Lake,582.0,98.97,92.06,0.31,0.17,0.86
40979,Utah,Monroe Elementary-West Valley,Public,West Valley City,Salt Lake,663.0,98.94,92.06,0.31,0.36,1.06
40980,Utah,Lincoln Elementary-Granite,Public,Salt Lake City,Salt Lake,548.0,98.91,92.06,0.31,0.36,0.91
40981,Utah,Oquirrh Hills Elementary,Public,Kearns,Salt Lake,357.0,98.88,92.06,0.31,0.36,0.84
40982,Utah,Fremont Elementary,Public,Sunset,Davis,265.0,98.87,92.06,0.38,0.36,0.75
40983,Utah,Gearld Wright Elementary,Public,Salt Lake City,Salt Lake,791.0,98.86,92.06,0.31,0.13,1.01
40984,Utah,Horizon Elementary - Murray,Public,Murray,Salt Lake,681.0,98.83,92.06,0.31,0.36,1.17
40985,Utah,Lake Ridge Elementary,Public,Magna,Salt Lake,491.0,98.78,92.06,0.31,0.36,1.02
40986,Utah,South Kearns Elementary,Public,Kearns,Salt Lake,327.0,98.78,92.06,0.31,0.36,0.31
40987,Utah,Columbia Elementary-W. Jordan,Public,West Jordan,Salt Lake,634.0,98.74,92.06,0.16,0.36,1.1
40988,Utah,David Gourley Elementary,Public,Kearns,Salt Lake,615.0,98.7,92.06,0.31,0.36,1.14
40989,Utah,Milford Elementary,Public,Milford,Beaver,231.0,98.7,92.06,0.31,0.36,1.3
40990,Utah,Bonneville Elementary-Slc,Public,Salt Lake City,Salt Lake,533.0,98.69,92.06,0.31,0.36,1.31
40991,Utah,Wellington Elementary,Public,Wellington,Carbon,224.0,98.66,92.06,0.31,0.45,0.89
40992,Utah,Discovery Elementary-Brigham City,Public,Brigham City,Box Elder,519.0,98.65,92.06,0.31,0.19,0.96
40993,Utah,Mill Creek Elementary,Public,Salt Lake City,Salt Lake,445.0,98.65,92.06,0.31,0.36,1.35
40994,Utah,West Haven Elementary,Public,Ogden,Weber,659.0,98.63,92.06,0.31,0.36,0.91
40995,Utah,Manila Elementary,Public,Manila,Daggett,72.0,98.61,92.06,0.31,0.36,1.39
40996,Utah,Municipal Elementary,Public,Roy,Weber,358.0,98.6,92.06,0.31,0.36,0.84
40997,Utah,Midvale Elementary,Public,Midvale,Salt Lake,772.0,98.58,92.06,0.13,0.36,0.52
40998,Utah,Utah Virtual Academy,Public,Murray,Salt Lake,485.0,98.56,92.06,0.31,0.36,1.44
40999,Utah,Boulton Elementary,Public,Bountiful,Davis,480.0,98.54,92.06,0.31,0.36,1.46
41000,Utah,Clinton Elementary,Public,Clinton,Davis,475.0,98.53,92.06,0.31,0.42,1.05
41001,Utah,Odyssey Elementary,Public,Ogden,Weber,544.0,98.53,92.06,0.31,0.36,0.55
41002,Utah,Woodrow Wilson Elementary,Public,Salt Lake City,Salt Lake,676.0,98.52,92.06,0.31,0.36,0.89
41003,Utah,Academy Park,Public,West Valley City,Salt Lake,460.0,98.48,92.06,0.31,0.36,1.3
41004,Utah,Dual Immersion Academy,Public,Salt Lake City,Salt Lake,394.0,98.48,92.06,0.76,0.36,0.76
41005,Utah,Woodruff Elementary,Public,Logan,Cache,658.0,98.48,92.06,0.31,0.36,1.52
41006,Utah,Plymouth Elementary,Public,Taylorsville,Salt Lake,717.0,98.47,92.06,0.31,0.14,1.39
41007,Utah,Westland Elementary,Public,West Jordan,Salt Lake,522.0,98.47,92.06,0.31,0.36,1.53
41008,Utah,Providence Elementary,Public,Providence,Cache,585.0,98.46,92.06,0.31,0.36,1.54
41009,Utah,Terra Linda Elementary,Public,West Jordan,Salt Lake,580.0,98.45,92.06,0.31,0.36,1.55
41010,Utah,Bell View Elementary,Public,Sandy,Salt Lake,320.0,98.44,92.06,0.31,0.36,1.56
41011,Utah,Nibley Elementary,Public,Nibley,Cache,373.0,98.39,92.06,0.31,0.27,1.34
41012,Utah,Washington Elementary-Slc,Public,Salt Lake City,Salt Lake,248.0,98.39,92.06,0.31,0.36,1.21
41013,Utah,Dixie Sun Elementary,Public,St. George,Washington,368.0,98.37,92.06,0.31,0.36,1.63
41014,Utah,Jim Bridger Elementary,Public,West Jordan,Salt Lake,547.0,98.35,92.06,0.31,0.37,1.28
41015,Utah,Copper Hills Elementary,Public,Magna,Salt Lake,541.0,98.34,92.06,0.31,0.18,1.29
41016,Utah,Dilworth Elementary-Slc,Public,Salt Lake City,Salt Lake,598.0,98.33,92.06,0.31,0.36,1.67
41017,Utah,Lewiston Elementary-Lewiston,Public,Lewiston,Cache,420.0,98.33,92.06,0.31,0.36,1.67
41018,Utah,Oakcrest Elementary,Public,West Jordan,Salt Lake,891.0,98.32,92.06,0.31,0.36,1.68
41019,Utah,Cook Elementary,Public,Syracuse,Davis,770.0,98.31,92.06,0.31,0.36,1.69
41020,Utah,Fox Hills Elementary,Public,Salt Lake City,Salt Lake,767.0,98.31,92.06,0.31,0.36,1.56
41021,Utah,Roosevelt Elementary-Granite,Public,Salt Lake City,Salt Lake,414.0,98.31,92.06,0.31,0.36,0.48
41022,Utah,Rose Creek Elementary,Public,Riverton,Salt Lake,826.0,98.31,92.06,0.24,0.36,1.45
41023,Utah,Millville Elementary,Public,Millville,Cache,351.0,98.29,92.06,0.31,0.36,1.71
41024,Utah,Bennion Elementary-Granite,Public,Salt Lake City,Salt Lake,581.0,98.28,92.06,0.31,0.17,1.55
41025,Utah,Sunset View Elementary,Public,Provo,Utah,582.0,98.28,92.06,0.31,0.36,1.37
41026,Utah,Sand Springs Elementary,Public,Layton,Davis,1042.0,98.27,92.06,0.31,0.1,1.63
41027,Utah,Woods Cross Elementary,Public,Woods Cross,Davis,578.0,98.27,92.06,0.31,0.36,1.73
41028,Utah,Valley View Elementary-Roy,Public,Roy,Weber,454.0,98.24,92.06,0.31,0.36,1.32
41029,Utah,Riverdale Elementary,Public,Ogden,Weber,498.0,98.19,92.06,0.31,0.2,1.61
41030,Utah,Roosevelt Elementary-Ogden,Public,Ogden,Weber,495.0,98.18,92.06,0.31,0.36,1.82
41031,Utah,Birch Creek Elementary,Public,Smithfield,Cache,490.0,98.16,92.06,0.31,0.36,1.84
41032,Utah,Indian Hills Elementary,Public,Salt Lake City,Salt Lake,430.0,98.14,92.06,0.31,0.36,1.63
41033,Utah,Doxey Elementary,Public,Sunset,Davis,375.0,98.13,92.06,0.31,0.36,1.87
41034,Utah,Hayden Peak Elementary,Public,West Jordan,Salt Lake,796.0,98.12,92.06,0.31,0.13,1.76
41035,Utah,Lincoln Elementary-Ogden,Public,Ogden,Weber,533.0,98.12,92.06,0.31,0.36,1.5
41036,Utah,Sunrise Elementary-Cache,Public,Smithfield,Cache,627.0,98.09,92.06,0.31,0.36,1.75
41037,Utah,Willard Elementary,Public,Willard,Box Elder,262.0,98.09,92.06,0.38,0.36,1.15
41038,Utah,West Weber Elementary,Public,Ogden,Weber,520.0,98.08,92.06,0.31,0.36,1.92
41039,Utah,Arcadia Elementary,Public,Salt Lake City,Salt Lake,412.0,98.06,92.06,0.31,0.36,1.94
41040,Utah,Midvalley Elementary,Public,Midvale,Salt Lake,413.0,98.06,92.06,0.31,0.36,1.45
41041,Utah,Jean Massieu,Public,Salt Lake City,Salt Lake,51.0,98.04,92.06,0.31,0.36,4.62
41042,Utah,Washington Terrace Elementary,Public,Ogden,Weber,508.0,98.03,92.06,0.31,0.2,1.77
41043,Utah,Amelia Earhart Elementary,Public,Provo,Utah,504.0,98.02,92.06,0.31,0.36,1.98
41044,Utah,Plain City Elementary,Public,Ogden,Weber,702.0,98.01,92.06,0.31,0.14,1.71
41045,Utah,Jackson Elementary,Public,Salt Lake City,Salt Lake,451.0,98.0,92.06,0.31,0.36,2.0
41046,Utah,Westbrook Elementary,Public,Taylorsville,Salt Lake,551.0,98.0,92.06,0.18,0.36,1.63
41047,Utah,Wilson Elementary-Logan,Public,Logan,Cache,399.0,97.99,92.06,0.31,0.36,2.01
41048,Utah,Lincoln Elementary-Hyrum,Public,Hyrum,Cache,444.0,97.97,92.06,0.31,0.36,2.03
41049,Utah,Cottonwood Elementary,Public,Orangeville,Emery,146.0,97.95,92.06,0.31,0.36,1.37
41050,Utah,South Clearfield Elementary,Public,Clearfield,Davis,536.0,97.95,92.06,0.31,0.36,1.68
41051,Utah,Hooper Elementary,Public,Hooper,Weber,626.0,97.92,92.06,0.31,0.36,2.08
41052,Utah,Roy Elementary,Public,Roy,Weber,528.0,97.92,92.06,0.31,0.36,2.08
41053,Utah,Hill Field Elementary,Public,Clearfield,Davis,477.0,97.9,92.06,0.31,0.36,2.1
41054,Utah,Greenville Elementary,Public,North Logan,Cache,474.0,97.89,92.06,0.31,0.36,1.9
41055,Utah,Syracuse Elementary,Public,Syracuse,Davis,993.0,97.89,92.06,0.31,0.36,2.11
41056,Utah,Newman Elementary,Public,Salt Lake City,Salt Lake,424.0,97.88,92.06,0.31,0.36,2.12
41057,Utah,J.R. Smith Elementary,Public,Heber City,Wasatch,655.0,97.86,92.06,0.31,0.36,2.14
41058,Utah,Elk Meadows Elementary,Public,South Jordan,Salt Lake,839.0,97.85,92.06,0.31,0.12,2.03
41059,Utah,North Ogden Elementary,Public,North Ogden,Weber,605.0,97.85,92.06,0.31,0.36,2.15
41060,Utah,Barnett Elementary,Public,Payson,Utah,509.0,97.84,92.06,0.31,0.36,1.77
41061,Utah,Midland Elementary,Public,Roy,Weber,556.0,97.84,92.06,0.18,0.36,1.26
41062,Utah,Bountiful Elementary,Public,Bountiful,Davis,454.0,97.8,92.06,0.31,0.36,1.76
41063,Utah,Copper Canyon Elementary - West Jordan,Public,West Jordan,Salt Lake,725.0,97.79,92.06,0.31,0.36,1.93
41064,Utah,Knowlton Elementary,Public,Farmington,Davis,678.0,97.79,92.06,0.31,0.36,1.92
41065,Utah,Three Mile Creek,Public,Perry,Box Elder,542.0,97.79,92.06,0.31,0.36,2.21
41066,Utah,King Elementary,Public,Layton,Davis,540.0,97.78,92.06,0.31,0.36,2.22
41067,Utah,Lakeview Elementary-Brigham,Public,Brigham City,Box Elder,629.0,97.77,92.06,0.16,0.36,1.91
41068,Utah,Uintah Elementary-Slc,Public,Salt Lake City,Salt Lake,538.0,97.77,92.06,0.31,0.36,2.23
41069,Utah,West Clinton Elementary,Public,Clinton,Davis,718.0,97.77,92.06,0.31,0.14,2.09
41070,Utah,Parkside Elementary-Clinton,Public,Clinton,Davis,579.0,97.75,92.06,0.31,0.36,2.25
41071,Utah,Belknap Elementary,Public,Beaver,Beaver,484.0,97.73,92.06,0.31,0.21,2.07
41072,Utah,Circleville Elementary,Public,Circleville,Piute,88.0,97.73,92.06,0.31,0.36,2.27
41073,Utah,Calvin Smith Elementary,Public,Salt Lake City,Salt Lake,702.0,97.72,92.06,0.31,0.36,2.14
41074,Utah,Oakdale Elementary,Public,Sandy,Salt Lake,433.0,97.69,92.06,0.31,0.36,2.31
41075,Utah,Vista Elementary,Public,Salt Lake City,Salt Lake,680.0,97.65,92.06,0.31,0.36,2.21
41076,Utah,Wasatch Elementary-Ogden,Public,Ogden,Weber,340.0,97.65,92.06,0.31,0.36,2.35
41077,Utah,Wasatch Peak Academy,Public,North Salt Lake,Davis,426.0,97.65,92.06,0.31,0.23,2.11
41078,Utah,East Meadows Elementary,Public,Spanish Fork,Utah,761.0,97.63,92.06,0.31,0.36,2.37
41079,Utah,Heber Valley Elementary,Public,Heber City,Wasatch,462.0,97.62,92.06,0.31,0.36,2.38
41080,Utah,Horace Mann Elementary,Public,Ogden,Weber,421.0,97.62,92.06,0.31,0.36,2.38
41081,Utah,Ephraim Elementary,Public,Ephraim,Sanpete,587.0,97.61,92.06,0.31,0.36,2.21
41082,Utah,James A. Madison Elementary,Public,Ogden,Weber,501.0,97.6,92.06,0.31,0.36,0.4
41083,Utah,Gramercy Elementary,Public,Ogden,Weber,372.0,97.58,92.06,0.31,0.36,1.88
41084,Utah,Mountain Shadows Elementary,Public,West Jordan,Salt Lake,661.0,97.58,92.06,0.15,0.36,1.66
41085,Utah,Edgemont Elementary-Sandy,Public,Sandy,Salt Lake,371.0,97.57,92.06,0.31,0.36,2.43
41086,Utah,Wasatch Elementary-Slc,Public,Salt Lake City,Salt Lake,453.0,97.57,92.06,0.31,0.36,2.43
41087,Utah,Crescent Elementary,Public,Sandy,Salt Lake,532.0,97.56,92.06,0.31,0.38,2.07
41088,Utah,John C. Fremont Elementary,Public,Taylorsville,Salt Lake,447.0,97.54,92.06,0.31,0.36,2.46
41089,Utah,Middle Canyon Elementary,Public,Tooele,Tooele,651.0,97.54,92.06,0.31,0.36,2.46
41090,Utah,Sally Mauro Elementary,Public,Helper,Carbon,324.0,97.53,92.06,0.31,0.36,2.47
41091,Utah,Valley View Elementary-Bount.,Public,Bountiful,Davis,486.0,97.53,92.06,0.31,0.36,2.47
41092,Utah,Ellison Park Elementary,Public,Layton,Davis,926.0,97.52,92.06,0.31,0.22,2.05
41093,Utah,Heartland Elementary,Public,West Jordan,Salt Lake,565.0,97.52,92.06,0.31,0.36,2.48
41094,Utah,North Park Elementary-Logan,Public,North Logan,Cache,362.0,97.51,92.06,0.31,0.36,2.49
41095,Utah,Parkside Elementary-Murray,Public,Murray,Salt Lake,603.0,97.51,92.06,0.31,0.36,1.33
41096,Utah,Heritage Elementary - Cache,Public,Logan,Cache,601.0,97.5,92.06,0.31,0.36,2.5
41097,Utah,North Davis Preparatory Academy,Public,Layton,Davis,760.0,97.5,92.06,0.31,0.36,2.5
41098,Utah,Brookwood Elementary,Public,Sandy,Salt Lake,439.0,97.49,92.06,0.31,0.36,2.51
41099,Utah,Grantsville Elementary,Public,Grantsville,Tooele,757.0,97.49,92.06,0.31,0.13,2.38
41100,Utah,Hawthorne Elementary,Public,Salt Lake City,Salt Lake,439.0,97.49,92.06,0.31,0.36,2.28
41101,Utah,Bluff Ridge Elementary,Public,Syracuse,Davis,953.0,97.48,92.06,0.31,0.1,1.89
41102,Utah,Salina Elementary,Public,Salina,Sevier,437.0,97.48,92.06,0.31,0.36,2.29
41103,Utah,Ashman Elementary,Public,Richfield,Sevier,468.0,97.44,92.06,0.31,0.36,2.56
41104,Utah,Holt Elementary,Public,Clearfield,Davis,464.0,97.41,92.06,0.31,0.22,2.16
41105,Utah,Monticello Academy,Public,West Valley City,Salt Lake,462.0,97.4,92.06,0.31,0.36,2.6
41106,Utah,Timpanogos Elementary,Public,Provo,Utah,655.0,97.4,92.06,0.31,0.15,2.14
41107,Utah,Washington Elementary-Davis,Public,Bountiful,Davis,268.0,97.39,92.06,0.31,0.36,2.61
41108,Utah,River's Edge,Public,South Jordan,Salt Lake,38.0,97.37,92.06,0.31,0.36,2.63
41109,Utah,Burton H.C. Elementary,Public,Kaysville,Davis,759.0,97.36,92.06,0.31,0.36,2.37
41110,Utah,Northlake Elementary,Public,Tooele,Tooele,568.0,97.36,92.06,0.31,0.36,2.64
41111,Utah,Bryce Valley Elementary,Public,Tropic,Garfield,151.0,97.35,92.06,0.66,0.36,1.99
41112,Utah,Castle Heights Elementary,Public,Price,Carbon,377.0,97.35,92.06,0.31,0.36,2.39
41113,Utah,Hunter Elementary,Public,West Valley City,Salt Lake,565.0,97.35,92.06,0.31,0.36,2.48
41114,Utah,Beehive Elementary,Public,Kearns,Salt Lake,598.0,97.32,92.06,0.31,0.36,1.0
41115,Utah,Copperview Elementary,Public,Midvale,Salt Lake,448.0,97.32,92.06,0.31,0.36,1.56
41116,Utah,South Rich Elementary,Public,Randolph,Rich,112.0,97.32,92.06,0.31,0.36,2.68
41117,Utah,Farr West Elementary,Public,Ogden,Weber,814.0,97.3,92.06,0.31,0.12,2.58
41118,Utah,South Summit Elementary,Public,Kamas,Summit,593.0,97.3,92.06,0.31,0.36,2.7
41119,Utah,Magna Elementary,Public,Magna,Salt Lake,590.0,97.29,92.06,0.31,0.36,2.71
41120,Utah,Franklin Elementary-Provo,Public,Provo,Utah,439.0,97.27,92.06,0.31,0.36,1.59
41121,Utah,Blanding Elementary,Public,Blanding,San Juan,547.0,97.26,92.06,0.31,0.36,1.28
41122,Utah,Pioneer Elementary-Weber,Public,Ogden,Weber,434.0,97.24,92.06,0.31,0.36,2.76
41123,Utah,Canyon Rim Academy,Public,Salt Lake City,Salt Lake,505.0,97.23,92.06,0.31,0.36,2.77
41124,Utah,Creekview Elementary,Public,Price,Carbon,505.0,97.23,92.06,0.2,0.2,1.78
41125,Utah,Orchard Elementary-Nsl,Public,North Salt Lake,Davis,758.0,97.23,92.06,0.31,0.36,2.64
41126,Utah,West Valley Elementary,Public,West Valley City,Salt Lake,613.0,97.23,92.06,0.16,0.16,2.12
41127,Utah,Harry S. Truman Elementary,Public,West Valley City,Salt Lake,468.0,97.22,92.06,0.31,0.36,2.78
41128,Utah,Manila Elementary-Pl. Gr.,Public,Pleasant Grove,Utah,714.0,97.2,92.06,0.31,0.14,2.66
41129,Utah,Antelope Elementary,Public,Clearfield,Davis,711.0,97.19,92.06,0.31,0.36,2.39
41130,Utah,Mcgillis,Private,Salt Lake City,Salt Lake,285.0,97.19,92.06,0.31,0.7,2.11
41131,Utah,Mcmillan Elementary,Public,Murray,Salt Lake,498.0,97.19,92.06,0.31,0.36,2.81
41132,Utah,Overlake Elementary,Public,Tooele,Tooele,639.0,97.18,92.06,0.31,0.36,2.66
41133,Utah,American Preparatory Academy-Theschoolfor New Am,Public,West Valley City,Salt Lake,420.0,97.14,92.06,0.31,0.36,2.86
41134,Utah,Oak Hills Elementary,Public,Bountiful,Davis,490.0,97.14,92.06,0.31,0.36,2.86
41135,Utah,Pioneer Elementary-Slc,Public,West Valley City,Salt Lake,560.0,97.14,92.06,0.31,0.36,2.86
41136,Utah,Wasatch Elementary-Clearfield,Public,Clearfield,Davis,455.0,97.14,92.06,0.31,0.36,2.64
41137,Utah,Howard R. Driggs Elementary,Public,Salt Lake City,Salt Lake,593.0,97.13,92.06,0.31,0.17,2.7
41138,Utah,Oquirrh Elementary,Public,West Jordan,Salt Lake,657.0,97.11,92.06,0.31,0.3,2.28
41139,Utah,North Point Elementary,Public,Lehi,Utah,759.0,97.1,92.06,0.31,0.36,1.98
41140,Utah,Central Elementary-Pleasant Gr,Public,Pleasant Grove,Utah,582.0,97.08,92.06,0.31,0.36,2.92
41141,Utah,Hillcrest Elementary-Ogden,Public,Ogden,Weber,376.0,97.07,92.06,0.31,0.36,1.06
41142,Utah,Monte Vista Elem.-So. Jordan,Public,South Jordan,Salt Lake,888.0,97.07,92.06,0.31,0.11,2.82
41143,Utah,Uintah Elementary-Weber,Public,Ogden,Weber,750.0,97.07,92.06,0.31,0.13,2.4
41144,Utah,Larsen Elementary,Public,Spanish Fork,Utah,476.0,97.06,92.06,0.31,0.36,2.94
41145,Utah,Majestic Elementary-Ogden,Public,Ogden,Weber,952.0,97.06,92.06,0.31,0.36,2.63
41146,Utah,Redeemer Lutheran,Private,Salt Lake City,Salt Lake,34.0,97.06,92.06,0.31,0.36,4.62
41147,Utah,H. Guy Child Elementary,Public,Ogden,Weber,440.0,97.05,92.06,0.31,0.36,2.95
41148,Utah,Summit Elementary,Public,Smithfield,Cache,576.0,97.05,92.06,0.31,0.36,2.95
41149,Utah,Thomas W. Bacchus Elementary,Public,Kearns,Salt Lake,440.0,97.05,92.06,0.31,0.36,2.73
41150,Utah,Ferron Elementary,Public,Ferron,Emery,235.0,97.02,92.06,0.31,0.36,2.55
41151,Utah,Mount Mahogany Elementary,Public,Pleasant Grove,Utah,872.0,97.02,92.06,0.31,0.36,2.98
41152,Utah,Lincoln Elementary-Layton,Public,Layton,Davis,702.0,97.01,92.06,0.31,0.36,1.71
41153,Utah,Silver Hills Elementary,Public,West Valley City,Salt Lake,432.0,96.99,92.06,0.31,0.36,2.78
41154,Utah,James E. Moss Elementary,Public,Salt Lake City,Salt Lake,496.0,96.98,92.06,0.31,0.36,2.42
41155,Utah,Gunnison Valley Elementary,Public,Gunnison,Sanpete,592.0,96.96,92.06,0.31,0.34,2.7
41156,Utah,North Park Elementary-Tremonton,Public,Tremonton,Box Elder,526.0,96.96,92.06,0.31,0.36,2.66
41157,Utah,Crestview Elementary-Layton,Public,Layton,Davis,361.0,96.95,92.06,0.31,0.55,2.22
41158,Utah,Majestic Elementary-West Jordan,Public,West Jordan,Salt Lake,262.0,96.95,92.06,0.38,0.36,1.15
41159,Utah,Willow Springs Elementary,Public,Draper,Salt Lake,688.0,96.95,92.06,0.31,0.15,2.91
41160,Utah,Mckinley Elementary,Public,Tremonton,Box Elder,555.0,96.94,92.06,0.31,0.36,2.7
41161,Utah,Jordan Ridge Elementary,Public,South Jordan,Salt Lake,978.0,96.93,92.06,0.31,0.36,3.07
41162,Utah,Viewmont Elementary,Public,Murray,Salt Lake,455.0,96.92,92.06,0.31,0.36,1.98
41163,Utah,Mountain View Elementary-Layton,Public,Layton,Davis,809.0,96.91,92.06,0.31,0.25,2.84
41164,Utah,Rosecrest Elementary,Public,Salt Lake City,Salt Lake,421.0,96.91,92.06,0.31,0.36,3.09
41165,Utah,Canyon View Elementary,Public,Salt Lake City,Salt Lake,414.0,96.86,92.06,0.31,0.36,3.14
41166,Utah,Lakeview Elementary-Roy,Public,Roy,Weber,478.0,96.86,92.06,0.21,0.36,2.3
41167,Utah,Alta View Elementary,Public,Sandy,Salt Lake,604.0,96.85,92.06,0.17,0.17,2.81
41168,Utah,Brockbank Elementary,Public,Spanish Fork,Utah,631.0,96.83,92.06,0.31,0.16,2.69
41169,Utah,Challenger School-Slc Elementary,Private,Salt Lake City,Salt Lake,284.0,96.83,92.06,0.31,0.36,3.17
41170,Utah,Meadowbrook Elementary,Public,Bountiful,Davis,378.0,96.83,92.06,0.31,0.36,3.17
41171,Utah,Westside Elementary,Public,Springville,Utah,786.0,96.82,92.06,0.31,0.13,3.05
41172,Utah,Layton Elementary,Public,Layton,Davis,593.0,96.8,92.06,0.17,0.36,3.04
41173,Utah,Park Elementary-Spanish Fork,Public,Spanish Fork,Utah,469.0,96.8,92.06,0.31,0.36,3.2
41174,Utah,Fiddlers Canyon Elementary,Public,Cedar City,Iron,561.0,96.79,92.06,0.31,0.36,3.21
41175,Utah,Country View Elementary,Public,West Haven,Weber,683.0,96.78,92.06,0.31,0.15,2.2
41176,Utah,Ridgecrest Elementary,Public,Salt Lake City,Salt Lake,622.0,96.78,92.06,0.31,0.16,3.05
41177,Utah,M. Lynn Bennion Elementary-School,Public,Salt Lake City,Salt Lake,217.0,96.77,92.06,0.31,0.36,2.76
41178,Utah,Mountain View Elementary-Brigham City,Public,Brigham City,Box Elder,372.0,96.77,92.06,0.27,0.36,2.96
41179,Utah,Provost Elementary,Public,Provo,Utah,463.0,96.76,92.06,0.31,0.22,2.59
41180,Utah,Cedar Ridge School-Cache,Public,Hyde Park,Cache,675.0,96.74,92.06,0.31,0.36,3.26
41181,Utah,Stansbury Park Elementary,Public,Stansbury Park,Tooele,516.0,96.71,92.06,0.31,0.36,3.29
41182,Utah,Crestview Elementary-Slc,Public,Salt Lake City,Salt Lake,696.0,96.7,92.06,0.31,0.36,3.3
41183,Utah,Eagle Bay Elementary,Public,Farmington,Davis,545.0,96.7,92.06,0.31,0.37,2.94
41184,Utah,Sprucewood Elementary,Public,Sandy,Salt Lake,453.0,96.69,92.06,0.31,0.36,3.31
41185,Utah,West Point Elementary,Public,West Point,Davis,873.0,96.68,92.06,0.31,0.36,3.32
41186,Utah,Bates Elementary,Public,Ogden,Weber,781.0,96.67,92.06,0.13,0.36,3.2
41187,Utah,Ogden Preparatory Academy - K-6,Public,Ogden,Weber,748.0,96.66,92.06,0.31,0.36,3.34
41188,Utah,Wellsville Elementary,Public,Wellsville,Cache,477.0,96.65,92.06,0.31,0.36,3.35
41189,Utah,Sandstone Elementary,Public,St. George,Washington,564.0,96.63,92.06,0.31,0.36,3.37
41190,Utah,Foothills Elementary - Riverton,Public,Riverton,Salt Lake,1056.0,96.59,92.06,0.31,0.36,3.41
41191,Utah,William Penn Elementary,Public,Salt Lake City,Salt Lake,644.0,96.58,92.06,0.31,0.16,3.26
41192,Utah,Quail Hollow Elementary,Public,Sandy,Salt Lake,523.0,96.56,92.06,0.38,0.36,3.06
41193,Utah,Carmen B Pingree -Children Behavior Therapy Unit,Public,Salt Lake City,Salt Lake,145.0,96.55,92.06,0.31,0.36,3.45
41194,Utah,Quest Academy,Public,West Haven,Weber,811.0,96.55,92.06,0.31,0.36,3.33
41195,Utah,Willow Elementary,Public,Grantsville,Tooele,87.0,96.55,92.06,0.31,0.36,3.45
41196,Utah,Panguitch Elementary,Public,Panguitch,Garfield,229.0,96.51,92.06,0.31,0.36,3.49
41197,Utah,Woodstock Elementary,Public,Salt Lake City,Salt Lake,458.0,96.51,92.06,0.22,0.36,3.28
41198,Utah,Pahvant Elementary,Public,Richfield,Sevier,543.0,96.5,92.06,0.31,0.36,3.5
41199,Utah,Brookside Elementary,Public,Springville,Utah,542.0,96.49,92.06,0.31,0.18,3.32
41200,Utah,Parkview Elementary-Payson,Public,Payson,Utah,484.0,96.49,92.06,0.31,0.36,3.31
41201,Utah,Vae View Elementary,Public,Layton,Davis,399.0,96.49,92.06,0.31,0.25,2.76
41202,Utah,Butler Elementary,Public,Salt Lake City,Salt Lake,597.0,96.48,92.06,0.31,0.36,3.52
41203,Utah,West Bountiful Elementary,Public,West Bountiful,Davis,621.0,96.46,92.06,0.32,0.36,2.74
41204,Utah,White Pine Elementary,Public,Richmond,Cache,396.0,96.46,92.06,0.31,0.36,3.54
